2016-04-29 17:48:05,006 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@39f07168: startup date [Fri Apr 29 17:48:05 CST 2016]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2016-04-29 17:48:05,807 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\tools\apache-activemq-5.13.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-04-29 17:48:05,887 | INFO  | PListStore:[D:\tools\apache-activemq-5.13.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2016-04-29 17:48:06,020 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:xsit-PC-52104-1461923285899-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-04-29 17:48:06,039 | INFO  | Listening for connections at: tcp://xsit-PC:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-04-29 17:48:06,040 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-04-29 17:48:06,046 | INFO  | Listening for connections at: amqp://xsit-PC:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-04-29 17:48:06,048 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-04-29 17:48:06,054 | INFO  | Listening for connections at: stomp://xsit-PC:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-04-29 17:48:06,056 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-04-29 17:48:06,062 | INFO  | Listening for connections at: mqtt://xsit-PC:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2016-04-29 17:48:06,063 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-04-29 17:48:06,153 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3ee06740{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2016-04-29 17:48:06,286 | INFO  | Listening for connections at ws://xsit-PC:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2016-04-29 17:48:06,287 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2016-04-29 17:48:06,288 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:xsit-PC-52104-1461923285899-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-04-29 17:48:06,289 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2016-04-29 17:48:06,691 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2016-04-29 17:48:06,805 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-04-29 17:48:06,805 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2016-04-29 17:48:06,849 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2016-04-29 17:48:07,042 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2016-04-29 17:48:07,225 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-08-03 15:16:05,059 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5c2a3ec7: startup date [Thu Aug 03 15:16:05 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-08-03 15:16:05,855 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:16:06,457 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 15:16:06,510 | INFO  | Recovering from the journal @1:61957 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 15:16:06,520 | INFO  | Recovery replayed 208 operations from the journal in 0.034 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 15:16:06,530 | INFO  | PListStore:[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-08-03 15:16:06,684 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-22983-1501744566543-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:16:06,756 | INFO  | Listening for connections at: tcp://USER-20160326YP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:16:06,757 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:16:06,764 | INFO  | Listening for connections at: amqp://USER-20160326YP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:16:06,766 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:16:06,772 | INFO  | Listening for connections at: stomp://USER-20160326YP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:16:06,774 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:16:06,782 | INFO  | Listening for connections at: mqtt://USER-20160326YP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:16:06,785 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:16:06,915 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@1369493f{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-08-03 15:16:07,006 | INFO  | Listening for connections at ws://USER-20160326YP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-08-03 15:16:07,008 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:16:07,009 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-22983-1501744566543-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:16:07,010 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:16:07,395 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-08-03 15:16:07,642 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 15:16:07,643 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 15:16:07,717 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-08-03 15:16:07,916 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-08-03 15:16:08,193 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-08-03 15:28:02,354 | WARN  | Transport Connection to: tcp://127.0.0.1:24133 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:24133@61616
2017-08-03 15:41:51,085 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@69f196c3: startup date [Thu Aug 03 15:41:51 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-08-03 15:42:56,297 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:43:23,951 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 15:43:24,384 | INFO  | Recovering from the journal @1:115847 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 15:43:24,407 | INFO  | Recovery replayed 204 operations from the journal in 0.321 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 15:43:24,453 | INFO  | PListStore:[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-08-03 15:43:24,937 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-1407-1501746204608-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:43:25,591 | INFO  | Listening for connections at: tcp://USER-20160326YP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:43:25,596 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:43:25,609 | INFO  | Listening for connections at: amqp://USER-20160326YP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:43:25,610 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:43:25,617 | INFO  | Listening for connections at: stomp://USER-20160326YP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:43:25,619 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:43:25,627 | INFO  | Listening for connections at: mqtt://USER-20160326YP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 15:43:25,628 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:43:26,760 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@89b05be{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-08-03 15:43:28,173 | INFO  | Listening for connections at ws://USER-20160326YP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-08-03 15:43:28,177 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 15:43:28,180 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-1407-1501746204608-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:43:28,182 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 15:43:31,016 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-08-03 15:43:32,660 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 15:43:32,660 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 15:43:33,333 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-08-03 15:43:35,934 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-08-03 15:43:36,370 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-08-03 15:54:59,776 | WARN  | Transport Connection to: tcp://127.0.0.1:1565 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:1565@61616
2017-08-03 16:00:07,019 | WARN  | Transport Connection to: tcp://127.0.0.1:3538 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:3538@61616
2017-08-03 16:00:44,634 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@81b082d: startup date [Thu Aug 03 16:00:44 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-08-03 16:00:45,498 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:00:47,406 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 16:00:47,449 | INFO  | Recovering from the journal @1:168729 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 16:00:47,457 | INFO  | Recovery replayed 199 operations from the journal in 0.028 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 16:00:47,467 | INFO  | PListStore:[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-08-03 16:00:47,619 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-3690-1501747247479-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:00:47,698 | INFO  | Listening for connections at: tcp://USER-20160326YP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:00:47,699 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:00:47,705 | INFO  | Listening for connections at: amqp://USER-20160326YP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:00:47,707 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:00:47,713 | INFO  | Listening for connections at: stomp://USER-20160326YP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:00:47,714 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:00:47,721 | INFO  | Listening for connections at: mqtt://USER-20160326YP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:00:47,723 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:00:47,921 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2d71edf8{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-08-03 16:00:48,019 | INFO  | Listening for connections at ws://USER-20160326YP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-08-03 16:00:48,020 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:00:48,022 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-3690-1501747247479-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:00:48,022 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:00:48,654 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-08-03 16:00:48,878 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 16:00:48,878 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 16:00:48,939 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-08-03 16:00:49,156 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-08-03 16:00:49,490 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-08-03 16:03:57,227 | WARN  | Transport Connection to: tcp://127.0.0.1:3821 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:3821@61616
2017-08-03 16:11:23,413 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6d8286b: startup date [Thu Aug 03 16:11:23 CST 2017]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2017-08-03 16:11:35,920 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:12:03,715 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 16:12:03,957 | INFO  | Recovering from the journal @1:220351 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 16:12:03,960 | INFO  | Recovery replayed 37 operations from the journal in 0.13 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2017-08-03 16:12:04,139 | INFO  | PListStore:[F:\java\Creadit2\credit\tools\apache-activemq-5.13.2\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2017-08-03 16:12:05,259 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-1392-1501747924779-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:12:05,853 | INFO  | Listening for connections at: tcp://USER-20160326YP:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:12:05,855 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:12:05,861 | INFO  | Listening for connections at: amqp://USER-20160326YP:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:12:05,862 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:12:05,868 | INFO  | Listening for connections at: stomp://USER-20160326YP:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:12:05,873 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:12:05,880 | INFO  | Listening for connections at: mqtt://USER-20160326YP:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2017-08-03 16:12:05,882 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:12:07,134 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@5c2bf20f{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2017-08-03 16:12:07,905 | INFO  | Listening for connections at ws://USER-20160326YP:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2017-08-03 16:12:07,910 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2017-08-03 16:12:07,914 | INFO  | Apache ActiveMQ 5.13.2 (localhost, ID:USER-20160326YP-1392-1501747924779-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:12:07,917 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2017-08-03 16:12:11,579 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2017-08-03 16:12:12,914 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 16:12:12,915 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2017-08-03 16:12:13,555 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2017-08-03 16:12:16,339 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2017-08-03 16:12:17,266 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2017-08-03 16:26:27,550 | WARN  | Transport Connection to: tcp://127.0.0.1:2457 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:2457@61616
2017-08-03 16:37:12,968 | WARN  | Transport Connection to: tcp://127.0.0.1:3529 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:3529@61616
